NUM	B/D	DAY	MON	YEA	H	MN	SEC	Ci	TZ	LAT	LON
501	B	21	09	1902	21	35	40		0	48N50	2E20
502	D	04	02	1903	06	20	40	01	0	48N50	2E20
503	B	17	08	1899	17	20	40		0	48N50	2E20
504	D	24	02	1903	08	50	40	01	0	48N50	2E20
505	B	10	04	1896	0	50	40		0	48N50	2E20
506	D	24	02	1903	17	50	40	01	0	48N50	2E20
507	B	23	02	1903	11	20	40		0	48N50	2E20
508	D	26	02	1903	17	50	40	02	0	48N50	2E20
509	B	19	02	1903	08	50	40		0	48N50	2E20
510	D	12	03	1903	07	50	40	08	0	48N50	2E20
511	B	19	01	1903	06	50	40		0	48N50	2E20
512	D	17	03	1903	15	50	40	00	0	48N50	2E20
513	B	24	01	1902	12	20	40		0	48N50	2E20
514	D	24	03	1903	01	50	40	02	0	48N50	2E20
515	B	15	01	1901	04	20	40		0	48N50	2E20
516	D	28	03	1903	06	20	40	01	0	48N50	2E20
517	B	11	08	1902	23	50	40		0	48N50	2E20
518	D	15	04	1903	05	50	40	06	0	48N50	2E20
519	B	11	05	1859	05	50	40		0	48N50	2E20
520	D	20	04	1903	18	50	40	03	0	48N50	2E20
521	B	11	10	1902	21	50	40		0	48N50	2E20
522	D	21	04	1903	21	20	40	03	0	48N50	2E20
523	B	06	04	1902	06	50	40		0	48N50	2E20
524	D	01	05	1903	11	20	40	02	0	48N50	2E20
525	B	17	03	1903	21	50	40		0	48N50	2E20
526	D	03	05	1903	07	20	40	02	0	48N50	2E20
527	B	04	04	1902	07	50	40		0	48N50	2E20
528	D	26	05	1903	09	05	40	02	0	48N50	2E20
529	B	17	08	1902	22	50	40		0	48N50	2E20
530	D	31	05	1903	16	50	40	03	0	48N50	2E20
531	B	30	05	1900	09	20	40		0	48N50	2E20
532	D	07	06	1903	15	50	40	02	0	48N50	2E20
533	B	25	01	1902	21	50	40		0	48N50	2E20
534	D	07	06	1903	22	35	40	02	0	48N50	2E20
535	B	20	02	1902	11	50	40		0	48N50	2E20
536	D	09	06	1903	06	50	40	04	0	48N50	2E20
537	B	03	06	1903	11	20	40		0	48N50	2E20
538	D	10	06	1903	20	50	40	02	0	48N50	2E20
539	B	23	03	1892	14	50	40		0	48N50	2E20
540	D	11	06	1903	18	20	40	03	0	48N50	2E20
541	B	01	03	1902	02	50	40		0	48N50	2E20
542	D	29	06	1903	0	05	40	13	0	48N50	2E20
543	B	12	11	1902	20	20	40		0	48N50	2E20
544	D	04	07	1903	11	50	40	02	0	48N50	2E20
545	B	04	01	1902	19	50	40		0	48N50	2E20
546	D	13	07	1903	07	50	40	05	0	48N50	2E20
547	B	12	12	1897	17	50	40		0	48N50	2E20
548	D	15	07	1903	18	50	40	04	0	48N50	2E20
549	B	25	07	1900	16	50	40		0	48N50	2E20
550	D	22	07	1903	15	50	40	01	0	48N50	2E20
551	B	21	07	1903	08	50	40		0	48N50	2E20
552	D	28	07	1903	22	50	40	11	0	48N50	2E20
553	B	13	01	1902	15	50	40		0	48N50	2E20
554	D	03	08	1903	02	20	40	01	0	48N50	2E20
555	B	03	11	1883	17	50	40		0	48N50	2E20
556	D	03	08	1903	13	50	40	01	0	48N50	2E20
557	B	16	02	1874	17	50	40		0	48N50	2E20
558	D	04	08	1903	04	50	40	08	0	48N50	2E20
559	B	28	04	1903	08	35	40		0	48N50	2E20
560	D	19	08	1903	03	50	40	00	0	48N50	2E20
561	B	01	07	1903	05	50	40		0	48N50	2E20
562	D	20	08	1903	03	50	40	07	0	48N50	2E20
563	B	20	10	1902	03	20	40		0	48N50	2E20
564	D	21	08	1903	10	50	40	10	0	48N50	2E20
565	B	06	06	1903	07	50	40		0	48N50	2E20
566	D	24	08	1903	01	35	40	07	0	48N50	2E20
567	B	24	03	1903	10	50	40		0	48N50	2E20
568	D	26	08	1903	21	50	40	15	0	48N50	2E20
569	B	15	02	1903	21	20	40		0	48N50	2E20
570	D	26	08	1903	23	50	40	08	0	48N50	2E20
571	B	14	08	1903	08	50	40		0	48N50	2E20
572	D	29	08	1903	06	50	40	01	0	48N50	2E20
573	B	02	06	1903	03	50	40		0	48N50	2E20
574	D	30	08	1903	08	50	40	08	0	48N50	2E20
575	B	09	08	1903	14	50	40		0	48N50	2E20
576	D	02	09	1903	18	50	40	05	0	48N50	2E20
577	B	30	09	1901	21	05	40		0	48N50	2E20
578	D	04	09	1903	12	50	40	08	0	48N50	2E20
579	B	19	07	1903	08	20	40		0	48N50	2E20
580	D	07	09	1903	22	50	40	07	0	48N50	2E20
581	B	14	06	1896	18	50	40		0	48N50	2E20
582	D	10	09	1903	01	50	40	09	0	48N50	2E20
583	B	11	12	1901	20	50	40		0	48N50	2E20
584	D	10	09	1903	10	50	40	09	0	48N50	2E20
585	B	24	05	1902	03	50	40		0	48N50	2E20
586	D	12	09	1903	07	50	40	10	0	48N50	2E20
587	B	02	01	1903	01	20	40		0	48N50	2E20
588	D	13	09	1903	13	50	40	06	0	48N50	2E20
589	B	29	09	1894	02	50	40		0	48N50	2E20
590	D	15	09	1903	0	20	40	03	0	48N50	2E20
591	B	26	09	1902	06	05	40		0	48N50	2E20
592	D	28	09	1903	05	50	40	06	0	48N50	2E20
593	B	20	02	1880	04	50	40		0	48N50	2E20
594	D	01	10	1903	0	50	40	07	0	48N50	2E20
595	B	29	07	1868	14	50	40		0	48N50	2E20
596	D	02	10	1903	17	50	40	09	0	48N50	2E20
597	B	23	02	1891	03	50	40		0	48N50	2E20
598	D	16	10	1903	02	50	40	05	0	48N50	2E20
599	B	05	12	1896	20	20	40		0	48N50	2E20
600	D	20	10	1903	03	50	40	01	0	48N50	2E20
601	B	10	09	1903	22	50	40		0	48N50	2E20
602	D	31	10	1903	18	50	40	20	0	48N50	2E20
603	B	27	03	1903	02	50	40		0	48N50	2E20
604	D	02	11	1903	11	50	40	11	0	48N50	2E20
605	B	10	06	1903	08	50	40		0	48N50	2E20
606	D	11	11	1903	05	50	40	09	0	48N50	2E20
607	B	21	07	1903	22	50	40		0	48N50	2E20
608	D	20	11	1903	02	50	40	05	0	48N50	2E20
609	B	18	05	1903	0	50	40		0	48N50	2E20
610	D	24	11	1903	06	20	40	05	0	48N50	2E20
611	B	19	01	1900	10	20	40		0	48N50	2E20
612	D	24	11	1903	08	50	40	05	0	48N50	2E20
613	B	10	08	1901	08	50	40		0	48N50	2E20
614	D	30	11	1903	01	50	40	05	0	48N50	2E20
615	B	13	10	1903	08	20	40		0	48N50	2E20
616	D	10	12	1903	09	50	40	04	0	48N50	2E20
617	B	28	05	1856	04	50	40		0	48N50	2E20
618	D	15	12	1903	03	50	40	07	0	48N50	2E20
619	B	13	10	1903	10	50	40		0	48N50	2E20
620	D	15	12	1903	05	20	40	07	0	48N50	2E20
621	B	03	10	1903	18	35	40		0	48N50	2E20
622	D	15	12	1903	17	20	40	07	0	48N50	2E20
623	B	02	07	1882	12	50	40		0	48N50	2E20
624	D	15	12	1903	21	50	40	07	0	48N50	2E20
625	B	06	12	1858	0	05	40		0	48N50	2E20
626	D	20	12	1903	15	50	40	10	0	48N50	2E20
627	B	06	12	1903	03	50	40		0	48N50	2E20
628	D	28	12	1903	16	50	40	02	0	48N50	2E20
629	B	06	12	1903	04	50	40		0	48N50	2E20
630	D	01	01	1904	08	50	40	12	0	48N50	2E20
631	B	07	07	1895	22	35	40		0	48N50	2E20
632	D	07	01	1904	06	50	40	03	0	48N50	2E20
633	B	22	08	1903	01	50	40		0	48N50	2E20
634	D	07	01	1904	23	20	40	03	0	48N50	2E20
635	B	01	10	1903	23	05	40		0	48N50	2E20
636	D	21	01	1904	03	50	40	07	0	48N50	2E20
637	B	13	10	1902	06	50	40		0	48N50	2E20
638	D	22	01	1904	20	50	40	08	0	48N50	2E20
639	B	28	09	1903	19	50	40		0	48N50	2E20
640	D	27	01	1904	06	50	40	03	0	48N50	2E20
641	B	20	12	1897	21	20	40		0	48N50	2E20
642	D	31	01	1904	17	50	40	07	0	48N50	2E20
643	B	02	06	1903	03	35	40		0	48N50	2E20
644	D	02	02	1904	0	50	40	08	0	48N50	2E20
645	B	21	09	1903	03	20	40		0	48N50	2E20
646	D	02	02	1904	04	50	40	08	0	48N50	2E20
647	B	11	02	1891	08	50	40		0	48N50	2E20
648	D	03	02	1904	22	50	40	03	0	48N50	2E20
649	B	08	11	1899	0	50	40		0	48N50	2E20
650	D	08	02	1904	17	50	40	08	0	48N50	2E20
651	B	27	06	1901	18	20	40		0	48N50	2E20
652	D	17	02	1904	09	20	40	09	0	48N50	2E20
653	B	04	05	1903	04	50	40		0	48N50	2E20
654	D	18	02	1904	03	50	40	01	0	48N50	2E20
655	B	16	02	1866	02	50	40		0	48N50	2E20
656	D	18	02	1904	14	50	40	01	0	48N50	2E20
657	B	22	08	1903	17	20	40		0	48N50	2E20
658	D	15	03	1904	06	50	40	01	0	48N50	2E20
659	B	03	04	1897	09	50	40		0	48N50	2E20
660	D	18	03	1904	18	20	40	01	0	48N50	2E20
661	B	15	07	1901	03	20	40		0	48N50	2E20
662	D	27	03	1904	18	20	40	05	0	48N50	2E20
663	B	27	01	1904	17	50	40		0	48N50	2E20
664	D	08	04	1904	0	50	40	06	0	48N50	2E20
665	B	15	12	1903	14	20	40		0	48N50	2E20
666	D	13	04	1904	03	50	40	06	0	48N50	2E20
667	B	02	02	1904	04	20	40		0	48N50	2E20
668	D	20	04	1904	18	50	40	03	0	48N50	2E20
669	B	05	02	1902	09	35	40		0	48N50	2E20
670	D	26	04	1904	05	50	40	07	0	48N50	2E20
671	B	06	02	1904	02	50	40		0	48N50	2E20
672	D	27	04	1904	04	50	40	01	0	48N50	2E20
673	B	20	02	1904	0	50	40		0	48N50	2E20
674	D	29	04	1904	09	50	40	07	0	48N50	2E20
675	B	24	12	1902	04	50	40		0	48N50	2E20
676	D	09	05	1904	03	20	40	01	0	48N50	2E20
677	B	18	10	1903	02	50	40		0	48N50	2E20
678	D	14	05	1904	03	50	40	10	0	48N50	2E20
679	B	20	10	1856	07	50	40		0	48N50	2E20
680	D	18	05	1904	03	20	40	07	0	48N50	2E20
681	B	14	02	1882	12	50	40		0	48N50	2E20
682	D	19	05	1904	19	50	40	08	0	48N50	2E20
683	B	29	01	1903	16	50	40		0	48N50	2E20
684	D	26	05	1904	18	20	40	02	0	48N50	2E20
685	B	30	03	1904	05	50	40		0	48N50	2E20
686	D	07	06	1904	20	05	40	08	0	48N50	2E20
687	B	26	11	1903	03	35	40		0	48N50	2E20
688	D	08	06	1904	11	05	40	02	0	48N50	2E20
689	B	01	06	1904	05	50	40		0	48N50	2E20
690	D	14	06	1904	11	20	40	03	0	48N50	2E20
691	B	18	06	1901	23	20	40		0	48N50	2E20
692	D	15	06	1904	02	50	40	15	0	48N50	2E20
693	B	07	05	1904	15	20	40		0	48N50	2E20
694	D	19	06	1904	16	20	40	02	0	48N50	2E20
695	B	21	09	1901	03	50	40		0	48N50	2E20
696	D	21	06	1904	08	50	40	04	0	48N50	2E20
697	B	01	07	1903	21	50	40		0	48N50	2E20
698	D	05	07	1904	05	20	40	03	0	48N50	2E20
699	B	19	11	1903	16	20	40		0	48N50	2E20
700	D	14	07	1904	05	20	40	12	0	48N50	2E20
701	B	13	08	1899	02	50	40		0	48N50	2E20
702	D	15	07	1904	09	50	40	07	0	48N50	2E20
703	B	12	04	1904	01	50	40		0	48N50	2E20
704	D	17	07	1904	13	50	40	06	0	48N50	2E20
705	B	29	08	1902	18	50	40		0	48N50	2E20
706	D	19	07	1904	09	20	40	03	0	48N50	2E20
707	B	20	06	1904	17	50	40		0	48N50	2E20
708	D	21	07	1904	09	50	40	03	0	48N50	2E20
709	B	20	03	1904	20	50	40		0	48N50	2E20
710	D	25	07	1904	17	50	40	02	0	48N50	2E20
711	B	03	07	1904	05	20	40		0	48N50	2E20
712	D	26	07	1904	01	20	40	06	0	48N50	2E20
713	B	06	10	1893	01	50	40		0	48N50	2E20
714	D	26	07	1904	20	50	40	06	0	48N50	2E20
715	B	07	12	1903	06	50	40		0	48N50	2E20
716	D	29	07	1904	01	20	40	06	0	48N50	2E20
717	B	26	08	1903	03	50	40		0	48N50	2E20
718	D	31	07	1904	20	20	40	05	0	48N50	2E20
719	B	26	02	1890	03	50	40		0	48N50	2E20
720	D	04	08	1904	12	50	40	11	0	48N50	2E20
721	B	09	07	1904	22	20	40		0	48N50	2E20
722	D	14	08	1904	13	20	40	03	0	48N50	2E20
723	B	02	02	1904	04	20	40		0	48N50	2E20
724	D	15	08	1904	20	50	40	05	0	48N50	2E20
725	B	25	10	1903	01	30	40		0	48N50	2E20
726	D	16	08	1904	18	50	40	05	0	48N50	2E20
727	B	02	01	1880	16	50	40		0	48N50	2E20
728	D	19	08	1904	05	50	40	02	0	48N50	2E20
729	B	16	11	1903	09	20	40		0	48N50	2E20
730	D	03	09	1904	09	20	40	03	0	48N50	2E20
731	B	04	07	1904	14	50	40		0	48N50	2E20
732	D	04	09	1904	04	50	40	05	0	48N50	2E20
733	B	01	10	1900	03	50	40		0	48N50	2E20
734	D	11	09	1904	03	50	40	09	0	48N50	2E20
735	B	15	08	1902	11	20	40		0	48N50	2E20
736	D	11	09	1904	11	50	40	09	0	48N50	2E20
737	B	28	01	1904	11	50	40		0	48N50	2E20
738	D	17	09	1904	19	50	40	03	0	48N50	2E20
739	B	17	11	1904	04	20	40		0	48N50	2E20
740	D	19	11	1904	05	50	40	01	0	48N50	2E20
741	B	13	11	1881	08	05	40		0	48N50	2E20
742	D	23	11	1904	20	50	40	02	0	48N50	2E20
743	B	24	06	1884	05	20	40		0	48N50	2E20
744	D	28	11	1904	14	50	40	03	0	48N50	2E20
745	B	17	11	1904	03	50	40		0	48N50	2E20
746	D	14	12	1904	08	50	40	09	0	48N50	2E20
747	B	21	05	1904	07	50	40		0	48N50	2E20
748	D	04	01	1905	05	50	40	10	0	48N50	2E20
749	B	15	12	1904	17	50	40		0	48N50	2E20
750	D	16	01	1905	0	50	40	02	0	48N50	2E20
751	B	17	04	1890	02	50	40		0	48N50	2E20
752	D	18	01	1905	19	50	40	06	0	48N50	2E20
753	B	09	06	1904	0	50	40		0	48N50	2E20
754	D	28	01	1905	08	50	40	07	0	48N50	2E20
755	B	15	09	1904	09	50	40		0	48N50	2E20
756	D	31	01	1905	19	20	40	12	0	48N50	2E20
757	B	27	11	1904	17	50	40		0	48N50	2E20
758	D	01	02	1905	13	20	40	08	0	48N50	2E20
759	B	03	04	1899	23	35	40		0	48N50	2E20
760	D	07	02	1905	16	20	40	07	0	48N50	2E20
761	B	11	01	1905	10	50	40		0	48N50	2E20
762	D	09	02	1905	07	50	40	05	0	48N50	2E20
763	B	23	08	1901	22	20	40		0	48N50	2E20
764	D	15	02	1905	07	50	40	08	0	48N50	2E20
765	B	11	07	1904	14	50	40		0	48N50	2E20
766	D	26	02	1905	11	20	40	07	0	48N50	2E20
767	B	20	08	1883	16	50	40		0	48N50	2E20
768	D	03	03	1905	05	50	40	10	0	48N50	2E20
769	B	17	01	1905	17	20	40		0	48N50	2E20
770	D	06	03	1905	18	50	40	08	0	48N50	2E20
771	B	04	08	1900	0	20	40		0	48N50	2E20
772	D	09	03	1905	14	50	40	05	0	48N50	2E20
773	B	01	11	1904	07	50	40		0	48N50	2E20
774	D	10	03	1905	16	50	40	05	0	48N50	2E20
775	B	09	09	1902	14	20	40		0	48N50	2E20
776	D	13	03	1905	19	50	40	05	0	48N50	2E20
777	B	01	04	1864	22	50	40		0	48N50	2E20
778	D	24	03	1905	15	50	40	03	0	48N50	2E20
779	B	04	06	1861	23	20	40		0	48N50	2E20
780	D	24	03	1905	23	35	40	03	0	48N50	2E20
781	B	11	01	1905	05	20	40		0	48N50	2E20
782	D	28	03	1905	01	20	40	01	0	48N50	2E20
783	B	12	01	1904	03	20	40		0	48N50	2E20
784	D	05	04	1905	14	50	40	09	0	48N50	2E20
785	B	11	02	1895	10	20	40		0	48N50	2E20
786	D	06	04	1905	22	50	40	08	0	48N50	2E20
787	B	11	01	1904	09	50	40		0	48N50	2E20
788	D	21	04	1905	09	50	40	09	0	48N50	2E20
789	B	18	01	1863	21	50	40		0	48N50	2E20
790	D	21	04	1905	21	05	40	09	0	48N50	2E20
791	B	11	07	1904	14	05	40		0	48N50	2E20
792	D	24	04	1905	15	50	40	00	0	48N50	2E20
793	B	22	06	1904	22	50	40		0	48N50	2E20
794	D	25	04	1905	03	50	40	02	0	48N50	2E20
795	B	30	01	1905	10	50	40		0	48N50	2E20
796	D	27	04	1905	03	50	40	07	0	48N50	2E20
797	B	16	07	1904	05	50	40		0	48N50	2E20
798	D	29	04	1905	09	50	40	09	0	48N50	2E20
799	B	02	04	1904	17	50	40		0	48N50	2E20
800	D	05	05	1905	06	20	40	01	0	48N50	2E20
801	B	14	05	1901	07	50	40		0	48N50	2E20
802	D	11	05	1905	10	50	40	02	0	48N50	2E20
803	B	08	01	1863	13	50	40		0	48N50	2E20
804	D	13	05	1905	19	50	40	06	0	48N50	2E20
805	B	05	09	1904	18	05	40		0	48N50	2E20
806	D	18	05	1905	17	50	40	07	0	48N50	2E20
807	B	10	07	1904	14	50	40		0	48N50	2E20
808	D	19	05	1905	22	50	40	08	0	48N50	2E20
809	B	30	05	1905	11	50	40		0	48N50	2E20
810	D	31	05	1905	13	50	40	06	0	48N50	2E20
811	B	12	09	1867	04	50	40		0	48N50	2E20
812	D	03	06	1905	08	35	40	06	0	48N50	2E20
813	B	12	05	1905	20	50	40		0	48N50	2E20
814	D	05	06	1905	13	20	40	12	0	48N50	2E20
815	B	29	11	1904	14	50	40		0	48N50	2E20
816	D	14	06	1905	07	50	40	03	0	48N50	2E20
817	B	24	01	1905	10	50	40		0	48N50	2E20
818	D	15	06	1905	05	50	40	07	0	48N50	2E20
819	B	08	07	1904	19	50	40		0	48N50	2E20
820	D	20	06	1905	13	50	40	02	0	48N50	2E20
821	B	08	11	1901	06	50	40		0	48N50	2E20
822	D	24	06	1905	21	50	40	07	0	48N50	2E20
823	B	02	11	1904	13	35	40		0	48N50	2E20
824	D	29	06	1905	22	50	40	03	0	48N50	2E20
825	B	19	05	1905	0	50	40		0	48N50	2E20
826	D	30	06	1905	08	50	40	06	0	48N50	2E20
827	B	05	02	1900	21	50	40		0	48N50	2E20
828	D	02	07	1905	18	20	40	01	0	48N50	2E20
829	B	24	07	1904	13	50	40		0	48N50	2E20
830	D	05	07	1905	05	50	40	07	0	48N50	2E20
831	B	14	08	1901	20	50	40		0	48N50	2E20
832	D	05	07	1905	09	50	40	07	0	48N50	2E20
833	B	26	03	1898	06	50	40		0	48N50	2E20
834	D	11	07	1905	05	50	40	01	0	48N50	2E20
835	B	13	12	1892	17	50	40		0	48N50	2E20
836	D	11	07	1905	17	50	40	01	0	48N50	2E20
837	B	14	09	1877	22	50	40		0	48N50	2E20
838	D	16	07	1905	02	20	40	01	0	48N50	2E20
839	B	07	07	1905	0	20	40		0	48N50	2E20
840	D	20	07	1905	20	50	40	01	0	48N50	2E20
841	B	16	07	1903	09	50	40		0	48N50	2E20
842	D	21	07	1905	14	20	40	02	0	48N50	2E20
843	B	08	01	1905	15	20	40		0	48N50	2E20
844	D	22	07	1905	11	50	40	03	0	48N50	2E20
845	B	19	12	1888	07	50	40		0	48N50	2E20
846	D	25	07	1905	22	50	40	05	0	48N50	2E20
847	B	31	01	1905	06	20	40		0	48N50	2E20
848	D	26	07	1905	10	20	40	01	0	48N50	2E20
849	B	07	07	1905	07	50	40		0	48N50	2E20
850	D	29	07	1905	03	50	40	02	0	48N50	2E20
851	B	20	10	1903	02	50	40		0	48N50	2E20
852	D	30	07	1905	18	20	40	02	0	48N50	2E20
853	B	06	12	1904	02	50	40		0	48N50	2E20
854	D	31	07	1905	20	50	40	01	0	48N50	2E20
855	B	18	06	1905	18	20	40		0	48N50	2E20
856	D	10	08	1905	14	50	40	01	0	48N50	2E20
857	B	23	08	1899	01	50	40		0	48N50	2E20
858	D	11	08	1905	08	50	40	06	0	48N50	2E20
859	B	25	05	1890	17	50	40		0	48N50	2E20
860	D	13	08	1905	14	50	40	08	0	48N50	2E20
861	B	04	10	1904	05	50	40		0	48N50	2E20
862	D	14	08	1905	19	50	40	07	0	48N50	2E20
863	B	14	10	1904	14	20	40		0	48N50	2E20
864	D	15	08	1905	20	50	40	02	0	48N50	2E20
865	B	31	12	1904	16	20	40		0	48N50	2E20
866	D	16	08	1905	09	50	40	08	0	48N50	2E20
867	B	31	03	1905	22	50	40		0	48N50	2E20
868	D	17	08	1905	01	05	40	04	0	48N50	2E20
869	B	04	07	1882	20	50	40		0	48N50	2E20
870	D	25	08	1905	07	50	40	07	0	48N50	2E20
871	B	14	03	1878	09	50	40		0	48N50	2E20
872	D	28	08	1905	01	50	40	09	0	48N50	2E20
873	B	09	04	1901	06	20	40		0	48N50	2E20
874	D	01	09	1905	11	30	40	07	0	48N50	2E20
875	B	08	04	1889	05	20	40		0	48N50	2E20
876	D	06	09	1905	09	50	40	02	0	48N50	2E20
877	B	14	08	1905	03	50	40		0	48N50	2E20
878	D	07	09	1905	12	20	40	03	0	48N50	2E20
879	B	30	10	1903	0	20	40		0	48N50	2E20
880	D	15	09	1905	12	50	40	03	0	48N50	2E20
881	B	23	09	1897	10	50	40		0	48N50	2E20
882	D	15	09	1905	18	20	40	03	0	48N50	2E20
883	B	27	12	1904	11	20	40		0	48N50	2E20
884	D	16	09	1905	08	50	40	01	0	48N50	2E20
885	B	26	08	1905	05	50	40		0	48N50	2E20
886	D	18	09	1905	16	50	40	15	0	48N50	2E20
887	B	01	03	1905	04	50	40		0	48N50	2E20
888	D	22	09	1905	01	50	40	07	0	48N50	2E20
889	B	24	06	1904	03	20	40		0	48N50	2E20
890	D	25	09	1905	0	05	40	08	0	48N50	2E20
891	B	25	12	1901	13	50	40		0	48N50	2E20
892	D	25	09	1905	22	50	40	08	0	48N50	2E20
893	B	13	09	1905	07	50	40		0	48N50	2E20
894	D	26	09	1905	07	50	40	09	0	48N50	2E20
895	B	22	04	1905	20	50	40		0	48N50	2E20
896	D	27	09	1905	20	50	40	12	0	48N50	2E20
897	B	07	06	1905	09	20	40		0	48N50	2E20
898	D	30	09	1905	11	50	40	10	0	48N50	2E20
899	B	10	07	1905	21	50	40		0	48N50	2E20
900	D	01	10	1905	07	50	40	07	0	48N50	2E20
901	B	02	06	1905	12	50	40		0	48N50	2E20
902	D	09	10	1905	07	50	40	04	0	48N50	2E20
903	B	14	05	1905	13	20	40		0	48N50	2E20
904	D	16	10	1905	08	50	40	02	0	48N50	2E20
905	B	07	09	1905	0	50	40		0	48N50	2E20
906	D	28	10	1905	11	50	40	15	0	48N50	2E20
907	B	26	10	1905	23	20	40		0	48N50	2E20
908	D	30	10	1905	12	20	40	01	0	48N50	2E20
909	B	28	05	1903	11	20	40		0	48N50	2E20
910	D	31	10	1905	17	50	40	00	0	48N50	2E20
911	B	24	09	1905	0	20	40		0	48N50	2E20
912	D	12	11	1905	05	20	40	20	0	48N50	2E20
913	B	25	05	1895	09	50	40		0	48N50	2E20
914	D	27	11	1905	10	50	40	07	0	48N50	2E20
915	B	14	10	1901	09	50	40		0	48N50	2E20
916	D	20	12	1905	01	20	40	10	0	48N50	2E20
917	B	24	04	1905	22	35	40		0	48N50	2E20
918	D	30	12	1905	0	50	40	04	0	48N50	2E20
919	B	10	02	1905	02	20	40		0	48N50	2E20
920	D	31	12	1905	10	05	40	01	0	48N50	2E20
921	B	28	10	1904	02	50	40		0	48N50	2E20
922	D	03	01	1906	13	50	40	03	0	48N50	2E20
923	B	06	12	1900	10	50	40		0	48N50	2E20
924	D	08	01	1906	06	50	40	08	0	48N50	2E20
925	B	27	09	1896	07	50	40		0	48N50	2E20
926	D	08	01	1906	09	50	40	08	0	48N50	2E20
927	B	02	06	1903	14	50	40		0	48N50	2E20
928	D	08	01	1906	12	50	40	08	0	48N50	2E20
929	B	31	08	1898	04	50	40		0	48N50	2E20
930	D	09	01	1906	11	50	40	08	0	48N50	2E20
931	B	12	10	1904	15	10	40		0	48N50	2E20
932	D	13	01	1906	19	50	40	08	0	48N50	2E20
933	B	21	12	1904	22	20	40		0	48N50	2E20
934	D	13	01	1906	21	20	40	08	0	48N50	2E20
935	B	06	03	1905	22	15	40		0	48N50	2E20
936	D	15	01	1906	11	20	40	08	0	48N50	2E20
937	B	05	11	1904	15	50	40		0	48N50	2E20
938	D	15	01	1906	15	20	40	08	0	48N50	2E20
939	B	16	01	1906	03	20	40		0	48N50	2E20
940	D	21	01	1906	12	50	40	08	0	48N50	2E20
941	B	05	01	1906	08	50	40		0	48N50	2E20
942	D	21	01	1906	17	50	40	08	0	48N50	2E20
943	B	14	01	1905	11	20	40		0	48N50	2E20
944	D	22	01	1906	10	50	40	08	0	48N50	2E20
945	B	22	01	1906	11	50	40		0	48N50	2E20
946	D	29	01	1906	06	50	40	01	0	48N50	2E20
947	B	20	10	1905	17	20	40		0	48N50	2E20
948	D	10	02	1906	05	20	40	09	0	48N50	2E20
949	B	26	08	1904	22	20	40		0	48N50	2E20
950	D	16	02	1906	17	20	40	11	0	48N50	2E20
951	B	14	11	1905	21	50	40		0	48N50	2E20
952	D	20	02	1906	11	50	40	04	0	48N50	2E20
953	B	14	01	1905	08	50	40		0	48N50	2E20
954	D	23	02	1906	0	50	40	08	0	48N50	2E20
955	B	12	07	1904	05	50	40		0	48N50	2E20
956	D	28	02	1906	05	50	40	15	0	48N50	2E20
957	B	03	03	1906	01	30	40		0	48N50	2E20
958	D	16	03	1906	04	50	40	03	0	48N50	2E20
959	B	31	01	1906	10	50	40		0	48N50	2E20
960	D	18	03	1906	17	50	40	10	0	48N50	2E20
961	B	01	03	1906	11	50	40		0	48N50	2E20
962	D	22	03	1906	06	50	40	01	0	48N50	2E20
963	B	10	03	1906	04	50	40		0	48N50	2E20
964	D	24	03	1906	13	50	40	10	0	48N50	2E20
965	B	04	07	1894	18	50	40		0	48N50	2E20
966	D	28	03	1906	18	50	40	06	0	48N50	2E20
967	B	27	05	1905	04	35	40		0	48N50	2E20
968	D	28	03	1906	23	50	40	06	0	48N50	2E20
969	B	23	10	1905	05	50	40		0	48N50	2E20
970	D	31	03	1906	01	50	40	01	0	48N50	2E20
971	B	13	03	1906	10	05	40		0	48N50	2E20
972	D	03	04	1906	04	50	40	10	0	48N50	2E20
973	B	07	11	1905	04	50	40		0	48N50	2E20
974	D	03	04	1906	14	50	40	10	0	48N50	2E20
975	B	21	02	1896	05	50	40		0	48N50	2E20
976	D	03	04	1906	21	50	40	10	0	48N50	2E20
977	B	31	08	1902	17	50	40		0	48N50	2E20
978	D	08	04	1906	14	20	40	07	0	48N50	2E20
979	B	11	02	1887	03	50	40		0	48N50	2E20
980	D	15	04	1906	08	20	40	01	0	48N50	2E20
981	B	30	11	1905	04	20	40		0	48N50	2E20
982	D	16	04	1906	22	20	40	01	0	48N50	2E20
983	B	31	10	1873	23	35	40		0	48N50	2E20
984	D	17	04	1906	10	50	40	05	0	48N50	2E20
985	B	02	12	1898	17	50	40		0	48N50	2E20
986	D	20	04	1906	14	50	40	04	0	48N50	2E20
987	B	30	03	1906	21	50	40		0	48N50	2E20
988	D	03	05	1906	06	20	40	01	0	48N50	2E20
989	B	10	07	1903	16	50	40		0	48N50	2E20
990	D	04	05	1906	21	50	40	01	0	48N50	2E20
991	B	06	07	1905	13	50	40		0	48N50	2E20
992	D	06	05	1906	08	50	40	07	0	48N50	2E20
993	B	17	12	1905	16	50	40		0	48N50	2E20
994	D	10	05	1906	02	20	40	03	0	48N50	2E20
995	B	14	12	1901	0	50	40		0	48N50	2E20
996	D	17	05	1906	12	50	40	03	0	48N50	2E20
997	B	06	06	1905	20	20	40		0	48N50	2E20
998	D	21	05	1906	14	20	40	10	0	48N50	2E20
