PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
C	74	F	22	6	1927	16	30	0	0	47N 5	2E23	18	VIERZON
C	75	F	2	8	1919	12	0	0	0	46N12	5E13	01	OYONNAX
C	76	F	24	12	1920	13	0	0	0	43N14	0E 5	65	TARBES
C	77	F	22	7	1895	18	50	40	0	50N39	3E 5	59	CROIX
C	78	F	21	7	1923	6	30	0	0	47N15	6E 2	25	GRANDCHAMONT
C	79	F	21	7	1923	6	0	0	0	47N15	6E 2	25	GRANDCHAMONT
C	80	F	24	2	1928	20	0	0	0	50N18	2E46	62	LESPESSES
C	81	F	6	2	1906	14	0	0	-1	48N 5	7E21	68	RIBEAUVILLE
C	82	F	1	12	1899	19	50	40	0	48N57	4E22	51	STEMENEHOULD
C	83	B	24	2	1921	1	0	0	0	50N51	4E15	BRA	BRAINELALLE
C	84	B	5	2	1937	2	0	0	0	50N51	4E15	BRA	OPVELP
C	85	B	6	8	1920	2	0	0	0	51N13	3E15	WVL	BRUGES
C	86	N	19	7	1901	12	41	28	0	52N22	4E38	NH	WORMERVEER
C	87	F	16	2	1921	1	0	0	0	43N42	7E16	06	NICE
C	88	F	3	8	1899	17	50	40	0	43N42	7E16	06	MONTECARLO
C	89	F	28	12	1896	22	50	40	0	49N26	1E 5	76	ROUEN
C	90	F	5	7	1913	4	0	0	0	48N50	2E 8	78	HERBEVILLE
C	91	F	2	4	1908	20	50	40	0	48N50	2E11	92	PUTEAUX
C	92	F	4	10	1908	13	10	40	0	50N39	3E 5	59	LILLE
C	93	F	3	8	1884	4	43	40	0	48N18	4E 5	10	TROYES
C	94	F	17	3	1908	6	50	40	0	45N47	3E 5	63	CLERMONT-FERRAND
C	95	F	5	11	1905	2	50	40	0	45N47	3E 5	63	CHAPDESBEAU
C	96	F	31	8	1906	22	50	40	0	49N46	4E44	08	MOUZEN
C	97	F	30	10	1917	8	0	0	0	43N57	4E50	84	STECECK VIG
C	98	I	13	7	1918	13	0	0	-1	45N30	9E15	MI	MILANO
C	99	I	15	9	1888	1	10	4	-1	45N24	11E 0	VR	SORGA
C	100	I	18	10	1898	16	30	0	-1	40N48	8E30	SS	BUDDUSE
C	101	I	9	6	1903	9	15	0	-1	45N30	11E 0	BS	MANERBIE
C	102	I	22	11	1887	11	40	4	-1	45N 0	8E 0	TO	TORINO
C	103	I	10	1	1913	18	40	0	-1	45N30	9E15	MI	MILANO
C	104	I	28	9	1898	2	15	0	-1	42N30	13E 0	TR	TERNI
C	105	I	24	3	1893	17	40	4	-1	43N42	11E30	FI	FIRENZE
C	106	I	27	12	1905	11	30	0	-1	45N24	8E30	VC	BIELLA
C	107	I	10	10	1930	19	25	0	-1	45N30	9E15	MI	MILANO
C	108	I	25	1	1907	21	0	0	-1	45N30	11E 0	BS	MACLODIO
C	109	I	9	2	1903	15	0	0	-1	45N30	9E 0	NO	OGGEBBIO
C	110	I	21	5	1888	2	40	4	-1	45N 0	8E 0	TO	TORINO
